date,review,rating
2021년 04월 05일,"어젯밤 부터 잘 되던 계좌이체가 안 되네요..
한 10번정도 시도했는데 안 되어서 쓱 머니로 충전해서 겨우겨우 결제했어요..
쓱~에서 이런적 처음",5
2021년 04월 05일,여러 개의 몰을넘나들수 있어서 좋습니다,5
2021년 04월 03일,"제품이 가격이 너무 저렴해서 좋아요 ^^
제품은 항상 이회사 제품만 구매해서 사용해요 ~~
쓱이 마니 저렴합니다.",5
2021년 04월 03일,Thanks for making everything so convenient💚,5
2021년 04월 02일,짱편해요,3
2021년 04월 02일,굿,5
2021년 04월 01일,SSG. 빨라요.,5
2021년 03월 29일,좋아요,5
2021년 03월 27일,할인 많이 되고 좋아요,5
2021년 03월 26일,왜 어플이 먹통인지... 나름 대기업인데 인증절차 하나를 50번은 돌렸는데 하다가 안돼길 반복해서 안해버림. 이랜드몰은 자체적으로 제품들 검수하고 평가해서 몰에 입점하던데 쓱에서는 좀 심하다싶은 제품들까지 다팔아서 그냥 쿠팡같음. 아 핸드폰인증절차 계속바꾸먹는 앱은처음임. 신세계몰로 연결돼서 신세계포인트 쓸라니까 갑자기 먹통됌 쓰지말라는건가,5
2021년 03월 26일,앱이 사용자가 쓰기에 넘 쾌적한듯합니다 좋아요,5
2021년 03월 24일,가격도 좋고 결제도 편해요,5
2021년 03월 23일,너무 너무좋아요,1
2021년 03월 21일,집에서만 쓱 타사 보다 결제 주문 정말 편해요,5
2021년 03월 21일,굿,5
2021년 03월 18일,사용하기 편해욤👍,5
2021년 03월 17일,너무너무 좋아요.,1
2021년 03월 16일,"카드 만들고 앱깔고 SSG 페이까지 다 깔아 하먼카돈 오라3 주문했습니다.
앱 진행이 매끄럽지 않아 좀 버벅거렸습니다만 첫 구매 할인 4만원 Good입니다.",4
2021년 03월 15일,아주 저렴하고 편리하고 빨라서 좋은거 같습니다,5
2021년 03월 15일,너무 좋아요 다들 잘 쓰세요,3
2021년 03월 15일,옷도 이쁘고 배송도 빨라요!!,1
2021년 03월 12일,넘 편하고 설정이 가능하여 좋아요,5
2021년 03월 10일,"업데이트를 몇번이나 했지만, 버퍼링만하는 트럭!
상품 이미지가 보이지 않는 현상이 너무 많습니다.
쇼핑 어플인데.. 사용자(소비자)에게 소비를 하지 못하는 정도가 아니라 소비 의욕마저 없어지게 하네요!",2
2021년 03월 09일,주문한지 이틀만에 배송옴 ㅎㅎ 좋아요,1
2021년 03월 07일,신세계 상품권을 포인트로 전환해쓸수 있고 다른 포인트와 카드를 겸용해서 쓸 수 있어 좋아요,1
2021년 03월 07일,구매확정부터 결제까지 1분도 안걸림,3
2021년 03월 02일,편리하고 좋아요,5
2021년 03월 02일,앱은 편리해요,1
2021년 02월 27일,처음 이용해봤는데 맛은 어떨지 배송상태는 어떨지 궁금합니다. 배달해주시는분이 과일이 망가지지않게 던지지않고 잘 배송해주었으면 하는 바램입니다.,5
2021년 02월 27일,"요즘 춥고 시간도 없는데 앱으로 주문 하니 아주 편리합니다
더불어 쿠폰할인도 쏠쏠합니다",1
2021년 02월 24일,"상품 주문하고 무슨이유에서 전화도 없이 취소하고 알아서 환불처리하고 품절시키고
가격으로 장난하는것도 아니고 처음 이용하는데 아주 다시는 이용할일없음 고객센터도 4시간동아 취소처리여부에대해 알아내지못하고 직접 제가 까사미아 전화해서 일일이 알아야하고",3
2021년 02월 24일,"신속. 정확. 100% 환불
환불 시 친절히 응답 해 주심 ~~!!",5
2021년 02월 23일,파는곳이 별로없어서 꼭 시킵니다,2
2021년 02월 22일,"컴퓨터로만 쇼핑했는데
핸드폰으로 해도 결제 시스템이 매우 간편해졌네요
자주 애용하게 될듯!",5
2021년 02월 22일,크기도 적당히좋고 화질도 괜찮아요,5
2021년 02월 21일,"정말 편리하고 좋네요 맞벌이라서 자주 배송해요
그리고 ssg닷컴 너무 자주 이용하는데 사고 싶은 상품 검색만 하면 다 있고 너무 편리해요",5
2021년 02월 20일,새벽배송이있어출근하기전에물건을받을수있이좋아요,5
2021년 02월 19일,할인행사할때 문자오고 화장품 선런칭행사 많이해서 좋아요,5
2021년 02월 18일,편리하고 신속합니다. 그리고 알아보기 쉬워요,2
2021년 02월 18일,어려움 ㅡ_ㅡ;;,5
2021년 02월 15일,"편해요~~
종종 채소가 아주 엉망으로 상태 안좋은게 올때 빼곤 너무 편해요",5
2021년 02월 14일,파랑새 투어 계속 신청하고 있는데... 매진 처리된 건 빨리빨리 리스트에서 삭제해야할 것 같아요. 저번도 그렇고 일단 예매는 하는데 계속 환불 처리 되니까 너무 복잡하네요.,5
2021년 02월 14일,"엥간하먼 리뷰 안쓰는데
오늘 결제하면서 리뷰한번 쓴다.
물건 보기 편하고 응답속도 빠르고
결제한다고 몇번씩 왔다갔다 안하고",5
2021년 02월 14일,2만원싸게 샀어요 기분 좋아요 ㅎ,1
2021년 02월 14일,편하네요 ~~,3
2021년 02월 14일,엄선된 상품과 서비스를 신뢰합니다.감사합니다.,3
2021년 02월 12일,결제가 불편해요.,5
2021년 02월 12일,쓱 좋아요,5
2021년 02월 11일,같은 회사 제품은 배송이 같이 되게 하면 좋겠습니다.,5
2021년 02월 11일,사용하기 편하고 저렴해요,5
2021년 02월 10일,"할인적용이 조금 복잡하게 표시되어있어서
한눈에보기에 간편하지않아요
전반적으론 디테일해 좋습니다",5
2021년 02월 10일,SSG닷컴을 이용하고는 싶지만 제가 있는 지역의 경우 새벽배송이 안되어서 쿠팡을 이용하는 경우가 많습니다. 참 안타깝네요,4
2021년 02월 10일,"쓱배송이랑 새벽배송 트레이더스가 섞여있어서 헷갈려요
그래두 배송은 만족합니다!!",5
2021년 02월 09일,"주문후 배송은 명절이라 늦었지만
잘 없던 이쁜 색상 정확하게 구해서
멋진 선물박스 포장 감사해요",5
2021년 02월 08일,빠른배송 만족합니다!!!,5
2021년 02월 07일,온라인에서 상품권 전환하여 사용하기 너무 편하네요,3
2021년 02월 07일,"사용도 편하고 혜택도 많아요
자주 이용합니다",5
2021년 02월 07일,몇번을 결제 시도 하게 하냐..답답하다 오류 때매,5
2021년 02월 06일,"신세계는 백화점물건도 쇼핑할수잇고 이마트 슥배송도, 좋아요 상품권으로 온라인결제도 가능하고 단한가지 핸드폰결제는 등록된 번호로만 가능해서 아쉽네요 ㅠㅜ",5
2021년 02월 05일,아니......ㅋㅋㅋㅋㅋㅋㅋ 좋든 싫든 어떻든 리뷰를 달 때는 ...이나 !!!!!!이나 ?!!!? 를 많이 쓰는데 뭐만하면 5글자 이상 안된다고 계속 얼럿 뜨니까 진심 좋은 마음으로 리뷰 작성하다가도 빡쳐서 그만두게 되네요;;;;;;;; 진심 좀 고쳐주세요;;;;;;; 리뷰달기 너무너무너무 까다로워요;;;;;;;;;;;귀찮고여;;;;;;;;;;;;;;;,1
2021년 02월 04일,"주문이 편리하고 배송타임도 선택할수 있어 좋은데
쓱배송에 유기농 제품이 더 많이 생겼음 좋겠어요",5
2021년 02월 03일,"길에 기름값 버리며 시간 낭비할 필요없이 집에서 간단하게 앱으로 ..,
앞으로 자주 이용하겟슴다.",4
2021년 02월 03일,"물건이 다양해서 놀랐습니다
오랜만에 사용하는데 앞으로 자주 이용하겠습니다",5
2021년 02월 03일,늘 애용합니다. 쓰윽 조아요,4
2021년 02월 02일,부모님 선물로 최고인 것 같애요 !! 신세계몰이 제일 저렴했어요 ~~,5
2021년 02월 01일,상품별로 구분할 수 있어서 좋습니다,5
2021년 01월 31일,취소 후 다시 재구매하는 것 쉽게 만들어주세요,3
2021년 01월 30일,"툭하면 로그인 풀려서 쇼핑하기 짜증나네요
네이버 통해 들어가면 무조건 로그인 안되있고
그러고나서 앱들어가면 로그인 풀려있고
넘 짜증나요",4
2021년 01월 29일,"14.4 아이폰에서
업데이트 이후 설정에서 앱 알림설정on되어있는데 앱 내에서 계속 off인지됨",1
2021년 01월 28일,며칠 전 업데이트 후에 상세페이지에서는 하트( 찜기능)가 없네요. 리스트페이에서만 찜기능이 보이니 불편해요.,5
2021년 01월 26일,매번 들어갈때마다 계속 로그인 해야하는거 너무 번거로워요 ㅠㅠ 나갔다 들어오면 계속 풀리고 .. 아이폰6s이고요 ㅈㅂ 고쳐주세요 ㅠㅠ 그거 아니면 되게 좋그든요 ..,3
2021년 01월 24일,"다 좋은데....
타 사이트보다 상품 검색도 덜 나오고..
제품이 별로 없어요...
그것만 보완되면 너무너무 좋을꺼 같습니다",1
2021년 01월 24일,사파리에서도 잘 돌아감,3
2021년 01월 21일,"쉽고 간단 빠른 배달 서비스.
타업체와 비교됨",5
2021년 01월 21일,그냥저냥 쓸만한앱이네요,4
2021년 01월 18일,"새벽부터 수고 많으세용~
알비백보증금은 다시 캐시로 반납되면
좋겠어요~~",5
2021년 01월 18일,"앱 이사해요
결제 오류나고 비밀번호 코드 안맞고",5
2021년 01월 17일,일주일 정도 사용해보니 많이 고민 해보고 선택한 것을 후회하지 않게 되네요. 흡입력도 좋고 소음 적고 그리고 사용시간도 걱정 없이 넉넉하고 먼지 제거도 편하게 할수 있어 좋습니다. 다이슨 보다 좋은 것 같습니다. ~ 와이프도 정말 좋아 합니다 ~^^,5
2021년 01월 17일,쇼핑시 사이트 응답속도가 너무 느려 짜증이.,5
2021년 01월 15일,"다만, 할인 쿠폰 종류가 다양하게 되어 있으면 더욱 좋겠습니다.
다양한 카드 할인 이라도 되면 꾸준한 구매 욕구 있습니다.
조금 아쉽네요.",5
2021년 01월 15일,"주문에서 배송까지 전달이 너무달되있어
너무편하네요^^",5
2021년 01월 15일,이메일이나 웹에서 보고 어플로 결제 할려면 바로 연결이 안되서 어플로 따로 검색해야됨,5
2021년 01월 15일,항상 좋은 품질 만족합니다.,5
2021년 01월 14일,빠른재송 서비스돟아요,5
2021년 01월 13일,네*버처럼 아래 탭해서 바로 찾을 수 있어 편해요. 새벽배송이용은 이 앱을 통해서 합니다~,5
2021년 01월 12일,제목 그대로에요 SSG페이로 바로결제를 하니 진행 표시만(빙글빙글 도는거) 뜨고는 결제가 안되네요?,5
2021년 01월 12일,"페이스 아이디 쓰겠냐고 왜 물어보나요
되지도 않는데?",5
2021년 01월 12일,간편해서 넘 좋습니다!,5
2021년 01월 11일,"(국민카드 7% 청구 할인)이용해 장을 봤어요.
신선식품 중 내일모레 배송 가능 이란 문구 뜨는게 두개의 품목이 있었는데..
여기서 궁금증이 생겼습니다.",1
2021년 01월 11일,SSG머니까지... 챙겨주니 땡큐입니다.,5
2021년 01월 10일,"SendBird Connect Error
Error Domain=User has been deactivated. Code=400300 ""(null)""

조치방법 답변 주세요",5
2021년 01월 08일,"저는 신세계계열 포인트 합산을 위해 자주 이용하고 싶운데...타사 ‘쿠팡’이 워낙 심플,편리하게 구성되어 있어 자꾸 그쪽으로 가게 됩니다....코로나가 언제 종식될지 모르는 이현실,종식된다고 해도 이런 배달문화는 계속 될거 같은데...많이 답답합니다...회사내 브레인들과 논의해서 좀더 간편하고 편리한 시스템으로 변화 부탁드려요....살버세대인 부모님은 쿠팡은 되시는데 이건 도저히 힘들어 하세요",1
2021년 01월 08일,"결제하려고 하는데 카드 숫자 패드 오류나서
입력이 안돼요. ㄱㅉ증 나서 쿠팡으로 갈아탐",3
2021년 01월 07일,저렴하고 해택도 많아서 좋아요,5
2021년 01월 07일,편리해요~~,5
2021년 01월 04일,좋아ㅛ,5
2021년 01월 03일,저렴하게 빠르게 내년에도 쭉 이어갈께요,1
2021년 01월 02일,빠른 주문 좋아요 잘 사용중,5
2021년 01월 01일,사길잘한거 같아요,5
2020년 12월 31일,"저렴한 가격
친환경적인 부분을 많이 고민한
정갈하고 깔끔한 배송에 기분이 좋네요
새벽에 받으니 산타에게 선물받던 그 기분ㅋㅋㅋ",5
2020년 12월 30일,"예약 시간 마리 생각해놓고 장보면 너무 편리함
배송시간도 예약 시간 근접하게 맞춰서 오고 너무 일상에 편리한 앱입니다.",5
2020년 12월 30일,"맛난 쌀국수를 쉽게 검색하여 결제도 빠르게..
넘 좋습니다",1
2020년 12월 30일,믿고 먹는 쌀... 골드퀸쌀 짱입니다 ~,3
2020년 12월 29일,최저가 구매 찬스도 많고 편리하고 좋아요,5
2020년 12월 27일,"신세계상품권 사용시 신세계머니로 전환후 전액 신세계머니로 결제하려해도 꼭 금액을 일일이 입력해야 함.
그냥 전액 결제 선택하면 되도록 변경되면 더 편하겠어요.",5
2020년 12월 27일,타샵 못구해서 혹시나 허고 주문 했는데 배송이 딱 옴 정말 쇼핑할 맛이 나네요,3
2020년 12월 27일,어플 하다가 나가거나 다른어플 실행했다가 다시 켜보면 로그아웃 돼있어요 로그인 몇번하는지 모르겠어요 진짜 불편해요 개선해주세요..,5
2020년 12월 27일,상품권 전환도 안되고 본인인증도 안되고 결제 하려면 다른어플 또깔아야하고 화딱질남,5
2020년 12월 27일,상품 배송이 정말 편리합니다~~,5
2020년 12월 27일,지문인식으로 자동 로그인 안됨,5
2020년 12월 26일,"정말 간편한 결제 서비스 입니다.
쇼핑 내용도 알차고, 앱 잘 만드셨어요!",3
2020년 12월 25일,"첨 들러본 쇼핑이 장바구니를 풍성하게 만드네요
다양하고 신선해보이는 식품들 여느곳에서 사기힘든 제품들도 많아서 너무 좋았어요
재구매율 높을것같네요",5
2020년 12월 25일,지금 시국에 유용합니다,5
2020년 12월 25일,쿠폰혜택과 상품상태가 좋습니다.,1
2020년 12월 24일,잘 쓰고 있어요 저는 쓱이젤좋네요,5
2020년 12월 23일,"상담자와 빠른 확인이 되지 않으며, 어플로도 업데이트가 잘 되지 않네요",5
2020년 12월 22일,그래도 비교가능하고 물건많고 좋네요,5
2020년 12월 21일,😁,5
2020년 12월 21일,여러개 시키면 요즘배송비 몰아주는곳도 많은데 물건마다 배송비가따로 붙는게 별로네요,1
2020년 12월 20일,좋아요 사용할만하니다^^,5
2020년 12월 20일,믿고 구매한 캡슐 배송도 빠르고 좋네요.,5
2020년 12월 19일,2021년 로지텍 달력 사은품 제공 조건 상품 제목명 기재되어 있으나 배송하지 아니함.,5
2020년 12월 18일,"배송이 정확한 시간에 오는듯 하네요
알림도 제때 오니 배송이 언제 오는지 걱정 않해도 되네요",4
2020년 12월 17일,편안하고 좋아요,5
2020년 12월 15일,"통합 햇으나 복잡하기 그지없다
소비자 입장에서 생각한거 같지는 않고
자서제품 사용만 강요한다
손님의 지갑을 여는것이 목적 아닌가??",5
2020년 12월 14일,최저가에 구입한것 같아서 기분좋네요~~,5
2020년 12월 14일,앱 쓰기 쉽게 잘 만듬^^,5
2020년 12월 14일,결제하기가 이렇게 어려운가여..,4
2020년 12월 13일,쓱 페이도 깔고 처음엔 귀찮았지만 한 번 등록하니까 잘 써지네요 그래서 지출이 점점 느는건 안 비밀 ㅋㅋ,5
2020년 12월 13일,정확한시간에 오고 만족합니다,5
2020년 12월 11일,다른앱보다 쓱앱이 장보기 편해요,3
2020년 12월 11일,"원래는 치씨에서 간편하게 결제했는데
모바일에서 하라고 해서 다시 하고
또 안되고... 겨우 상담원분이 주신 링크로 재접속
수번후에야 결제되었네요 ㅡㅡ",5
2020년 12월 10일,"택배 기사님께는 죄송하지만, 배송이 빨라서 너무 좋습니다",5
2020년 12월 07일,좋습니다 한눈에 잘들어와서요.,1
2020년 12월 07일,굿굿,5
2020년 12월 06일,"결재가 너무 편해서 쓰기
좋아요",5
2020년 12월 06일,역시 쓰~~~~윽이죠,5
2020년 12월 06일,롯데에 비해 쿠폰행사나 할인 이벤트가 박하고 이마트몰의 경우는 쓱 배송물건만 따로 보기가 좀 불편. 품절도 많아 거의 사용 안 함. 단지 배송은 굉장히 빠르다,5
2020년 12월 05일,가입하면 주는 무료배송쿠폰도 너무좋아요,5
2020년 12월 05일,결재과정이 너무 힘들러. 화면도 깨지고,5
2020년 12월 04일,"로그인, 검색할 때는 블루투스 키보드가 잘 먹히는데, 마이리뷰쓸때는 블루투스 키보드가 먹히질 않습니다. 바로 개선바랍니다.",5
2020년 12월 03일,"도대체 왜 새로고침 문제는 안고치시는건가요?
다른 어플과 번갈아 사용하고 다시 들어오면 매번 새로고침 되어서 의욕이 확 떨어지네요. 검토부탁드립니다",5
2020년 12월 03일,빠른 배송 감사합니다 ~^^,5
2020년 12월 03일,너무너무 좋아용~♡♡♡,1
2020년 12월 03일,ㅆㄹㄱ,5
2020년 12월 01일,의류며 생필품까지 한곳에 다 있으니 너무 편해요 세일이나 행사 상품도 찾기 쉽고 시간절약 최고네요,5
2020년 12월 01일,"착착 쿠폰 착착
아낌없이 뿌려서 구매욕구 팡팡",5
2020년 11월 29일,ASG는 너무 편합니다,5
2020년 11월 29일,안할려다가 마지막으로 해봄,5
2020년 11월 29일,좋아요~~,5
2020년 11월 28일,겨울철엔,5
2020년 11월 27일,"배송이 너무 빠릅니다
고객 문의사항에 대한 피드백도 빠르고 정확합니다",5
2020년 11월 27일,배송도빠르고 제품도 확실해서 너무좋아요~,5
2020년 11월 27일,"실생활의 동반자 이상이랄까?!

시간은 곧 돈!! 더 이상 뭣 이중헌디!!",5
2020년 11월 26일,"일단 덩그러니 종이박스를 받은것과는 기분이 좀틀리내요
선물받는 느낌…",5
2020년 11월 25일,사실 물건이 크면 차를 가지고 마트까지 몰고 가려고 왔다갔다 하는 것도 일인데 ..전날 주문하면 그담날 기사분께서 오전 오후 시간 때 맞춰서 ..딱 딱 보내 주시니 너무 편하고 좋습니다 !가격도 너무 만족스럽습니다 ..고맙습니다..,5
2020년 11월 25일,이용하기 다 좋아요 그런데 결재할때 ssg페이 가입하려는데 어제부터 비밀번호 설정 페이지만 들어가면 보안키패드가 보이지않고 먹통이에요. 이것만 해결되면 좋겠습니다.,4
2020년 11월 25일,합니다~~~^^,5
2020년 11월 24일,"다른인터넷몰 다 결제되는데 이마트몰, 신세계, 트레이더스 이 회사들은 왜 차단됬다면 결제화면이 안뜨는 고얘요? 괜히 시간낭비만 했잖아요. 고객센터에 전화해도 모른다하고 멀쩡하게 잘되던게 왜 안돼요? 아이폰어플정말 짜증납니다",5
2020년 11월 24일,5번의 본인인증 돋음,3
2020년 11월 22일,다양한 상품 있어서 좋아요~,1
2020년 11월 21일,"결제가 간편하지 않음
3~4번 에러 발생
답답해서 마트로 뛰어갈뻔 했음",5
2020년 11월 21일,좋아요 너무 편하고요...,5
2020년 11월 21일,문앞에 쓱 놓여진 갈색종이봉투~~~무겁게 힘들게 장보지 않아서 너무 조아요^^,1
2020년 11월 17일,쇼핑 결제까지 너무 편리합니다,5
2020년 11월 17일,휴대폰에서 결재 좋아요,4
2020년 11월 14일,복잡하지 않은 UI 가 좋습니다. 그런데 크리스마스 시즌인데 포장서비스 안내를 부탁드립니다,5
2020년 11월 14일,이거 다운받았는데 왜 돈이 빠져나가나요,1
2020년 11월 13일,노트북으로 살 때 보다는 불편하지만 쓸만 합니다.,2
2020년 11월 13일,좋ㅈ,4
2020년 11월 13일,넘 망에 들어요,5
2020년 11월 11일,집에서 가까운 타임스퀘어점도 있고 아웃렛도 가깝지만 신세계몰만의 저렴한 가격의 다양한 상품이 훨씬 만족감을 준다 걷지않고 눈으로 쇼핑할 수 있는 편리함 Good,5
2020년 11월 10일,제목 그대로 바쁜 현대사회에 정말 유용한 어플입니다,5
2020년 11월 10일,좋아요!,5
2020년 11월 09일,매번 새벽 배송으로 저희집 식탁을 책임져 주는 메니져라고 해야 할까요!~ 상품질도 좋고 정말 없는거 없이 다양한 상품을 바로바로 쓱 할수 있어서 쵝오에요👍 앞으로도 쭈욱~ 우리집 식탁을 책임져 줄거죠? 감사합니다💕,2
2020년 11월 08일,할인쿠폰 감사,5
2020년 11월 07일,처음 해보는데 나름 편했어요 ^^,4
2020년 11월 06일,"단점이 없다는게 유일한 단점이 어플
쓱 최고 .. 삶의질이 향상됨
코로나 때메 사람 북적이는 곳 싫었는데 단번에 해결
그리고 원하는건 즉석코너에도 치킨 같은거 임ㅅ았으면 좋겠어요 ㅠㅠ",5
2020년 11월 06일,"새벽배송, 쓱배송 넘 헷갈려요....
새벽배송하시는 분들 힘드실것 같아 쓱배송으로 받고 싶어 주문하려는데 은근 헷갈리네요.
꼭 필요한데 품목에 따라 쓱배송이 안되는 것들이 있다거나...",4
2020년 11월 06일,편리하고 결제도 빠르게 되고 좋습니다.,1
2020년 11월 05일,"항상 사용중입니다.
직장맘으로 쇼핑이면 쇼핑 장이면 장 시간아껴주고 편하게
해주는 친구같은 SSG...!!
감사합니다^^",5
2020년 11월 05일,"쇼핑거리도 많고 보기도 편하게 되있어서
좋은거같아요",5
2020년 11월 05일,다시 연락하니 또 오후4시까지 기다려라니 정말 어이없음,5
2020년 11월 04일,쿠폰도 많이 발행해 주세요,2
2020년 11월 04일,한번의 경재하기가 힘든네요.....,5
2020년 11월 03일,"쇼핑 장려 앱인지~ 쇼핑 막는 앱인지~
개발자가 쓱닷캄 안티인가 봐요.",5
2020년 11월 02일,카드 등록만 해두면 바로결제할수있어서 편해요~,3
2020년 11월 02일,통합앱이라 이용하기 편해요.,5
2020년 11월 01일,SSG 이마트 신세계 모두 SSGpay 연결되서 너무 편리합니다 ^^ 오프라인에서도 ssgpay 를 삼성pay 처럼 쓸수았는 날이 오기를 기대해봅니다,5
2020년 11월 01일,카드만들어서 이용중인데 좋네요 배송도 빠르고 시간도 알수있고 굿굿굿 자주 이용해야겠어여,4
2020년 10월 31일,바로 들어와서 장바구니에 담고 결재하는데..넘 편하네요~ 지갑도 필요엄꼬..미리 등록해놓은 결재카드로 하니..더 편하고~~참 편리한 세상입니다~^^,5
2020년 10월 31일,기저귀사러 자주 방문하는데 좋네요..굿굿,1
2020년 10월 30일,"쿠팡 처럼 브랜드별로, 메이커별로 등 정렬할수있으면 더좋을듯해요",5
2020년 10월 30일,"너무 편리합니다.
가격보다 앱 사용이 편해서 애용합니다.",1
2020년 10월 30일,싸용,5
2020년 10월 30일,좋아요,4
2020년 10월 30일,뭐,5
2020년 10월 29일,"에코 스니커즈를 구매했었는데, 제가 구매한 사이즈 재고가 있음으로 나와 구매했는데, 며칠이 지나고 결국 사이즈가 없어 횐불처리 한다고 연락이 왔네요.",4
2020년 10월 29일,"질 좋은 상품이 많아서 좋습니다.
많이 이용 하겠습니다 ~
화 이 팅~~~",5
