date,review,rating
2021년 05월 01일,좋아요,5
2021년 05월 01일,아주 저렴하고 편리하고 빨라서 좋은거 같습니다,5
2021년 04월 30일,세상을 꺼꾸로 가네요 쿠팡서 물건 함 사보세요 쓱. 시스템 기가막힙니다 돈 결재가 이리 힘들어서 ... 할많하않!,5
2021년 04월 29일,이마트부터 ssg몰까지 믿고 애용하고있어요 앞으로도 좋은물건.가격프로모션 기다할게요,5
2021년 04월 28일,그동안 잘 썼는데 업데이트를 하라고 해서 원스토어 연결되더니 업데이트후 쓱페이로 결재가 않되서 고생했어요. 아오 결국 세일도 적용 못받고 배송시간도 늦춰지고 이게 뭡니까. 고객센타는 쓱페이 문제 없다고 카드사 결재시스템 문제라고 해서 갖고 있는 카드로 다 돌아감서 결재 해보고 이런 그상담원도 모르면 말을 말지 아오 빡침,2
2021년 04월 28일,SSG닷컴을 이용하고는 싶지만 제가 있는 지역의 경우 새벽배송이 안되어서 쿠팡을 이용하는 경우가 많습니다. 참 안타깝네요,5
2021년 04월 28일,싸고좋아요~,5
2021년 04월 25일,항상 사용중입니다. 직장맘으로 쇼핑이면 쇼핑 장이면 장 시간아껴주고 편하게 해주는 친구같은 SSG...!! 감사합니다^^,5
2021년 04월 24일,원하는,5
2021년 04월 23일,앱시도 여러번. 실패 or 장시간 대기....또 대기. 주문 어렵겠네요.,1
2021년 04월 22일,이마트는 고객상담코너도 없고 상품이나 배송관련 문의를 할수도 없군요. 이마트측에서 필요한 소통만 가능하고 소비자의 궁금증은 해소하지못하게 갑질을 하는겁니까? 나이든 사람들은 어떻게 쓰라고 이 따위로 만든겁니까. 우리 나라 어떤 쇼핑몰에 들어가도 고객쎈타에서 바로 상담하고 1:1 상담이 진행되는데 이마트는 고객쎈타에 배송관련 건의를 하려고하는데 도대체 무슨 권한을 허용하라는 황당한 짓을합니까? 소비자 개인정보 완벽히 보호할수있다하더라도 정부기관이나되는것처럼 소비자를 속속들이 인식하려고하는지 몹시 불쾌합니다. 물건파는데서 갑질하는 이런... 전체 리뷰,1
2021년 04월 22일,결재가 불편해요,1
2021년 04월 22일,화면 드레그중 자꾸 화면이 정지됩니다... 뭡니까??,3
2021년 04월 21일,편리해요,5
2021년 04월 21일,매일 세안하고 나오는데 당김없이 너무 좋아요 소개받고 사용했는데 느낌도 밝아졌어요,4
2021년 04월 21일,한눈에 잘 보이게 디자인 되어 있습니다,5
2021년 04월 21일,좋구만!,5
2021년 04월 21일,필요한상품 쓱배송으로 안전하게 받고 좋아용,4
2021년 04월 21일,노재팬하느라 쿠펑끊고 이겄는데 다른건 다좋은데 제품이 깨져서 배달오지않으면 사진이 무선이라 제품을시키면 사진하고 제품이 맞지않고 글로써져있어서 무료 반품안덴다하고 요즘 사진보지 누가 일일히 작게써진 제품 유무선 정보 확인하고 물건사나,5
2021년 04월 20일,우리집까지 오는 당일배송은 쓱밖에 없다. 로켓도 피해가는 시골촌구석까지 와주는게 어디야,5
2021년 04월 20일,뭐여 왜 실행안됨,1
2021년 04월 20일,갑자기 실행도 안되고 된다 하더라도 튕기는데 뭐땜에 이래요?,2
2021년 04월 20일,끽꽁낀땅딱떡,4
2021년 04월 19일,한개 주기도 아까워요,1
2021년 04월 19일,자꾸 설치 유도하게 하는 이유가 뭐죠?,1
2021년 04월 19일,회원가입때 정보제공 동의하는 부분 체크가 안눌림 이런 리뷰 개많은데 아직 안고친건지;,1
2021년 04월 19일,잘 쓰고있습니다.,4
2021년 04월 18일,"실버까지 올랐따가.., 패밀리가 돼어 돌아왔어요=^^= 어플은 언제나 사용자입장여서 불만없어요. 결제과정에서 과거 버벅거리기가 일수였는데.., 말끔한 기분으로 완료 할 수 있어요!! SSG렌더스도 항상 응원합니다!!",5
2021년 04월 18일,좋은데 장바구니에 들어갈때마다 기다리고 그 다음에 상품 지우거나 주문하는거 너무 오래걸려요 그리고 컴퓨터도 로그인할때 매일매일 로그인 하는거 너무 귀찮은데 그냥 고정으로 해주시면 좋겠습니다 이거 외에는 다 좋아요,3
2021년 04월 18일,젲,5
2021년 04월 17일,간편하고 만족,4
2021년 04월 15일,알비백 내것처럼 깨끗히 잘보관하다가 새벽배송할때면 더러운걸로 바뀌어져있고 짜증난다,1
2021년 04월 15일,끽꽁낀땅딱떡,4
2021년 04월 15일,쿠팡보다 결제가 어려워요 카드등록도 힘들게 여러번해서 겨우 가능했어요 결제가 쉬워야 하루에 몇번씩 주문하겠죠?,5
2021년 04월 14일,다 좋은데 화면 가로로 볼 수 있었으면 좋겠습니다 탭으로 보는데 세로밖에 안돼서 너무 불편합니다.,3
2021년 04월 14일,나는 굉장히 잘 쓰는뎅👍,5
2021년 04월 14일,시간을 줄여주셔서 감사합니다 부디 좋은 물건으로 실망되지 않았으면 좋겠습니디 그럼 부탁드립니다,5
2021년 04월 14일,"판매수수료나 챙기려고 사이트 만들어놓고, 배송에 문제 생기니, 택배업체 문제지 모르겠다니? 정말 그냥 일반 통신판매자들보다도 못하네요",5
2021년 04월 13일,한개 주기도 아까워요,1
2021년 04월 13일,자꾸 설치 유도하게 하는 이유가 뭐죠?,1
2021년 04월 13일,회원가입때 정보제공 동의하는 부분 체크가 안눌림 이런 리뷰 개많은데 아직 안고친건지;,1
2021년 04월 13일,다른 앱도 아니고 쇼핑 앱이 어떻게 결제하려고만 하면 에러가 납니까? 기종은 Xs이고 OS는 금일자로 최신입니다. 한번에 순조롭게 결제된적이 없네요.,5
2021년 04월 12일,잘 쓰고있습니다.,4
2021년 04월 12일,알비백 내것처럼 깨끗히 잘보관하다가 새벽배송할때면 더러운걸로 바뀌어져있고 짜증난다,1
2021년 04월 12일,상품 준비만 3일 쳐걸리더니 품절 됐다고 통보 때리고 돈을 벌고 싶은 사람들 맞나요 ? 그딴식으로 할 거면 저희를 이해시킬만한 이유라도 대든가 재고가 없으면 바로바로 좀 표시하세요 게을러서 뭔 돈을 벌겠다는 건지,1
2021년 04월 11일,"저는 20대입니다... 핸드폰이나 회원가입, 프로필 작성 등 기본 회원정보 다룰 줄 모르는 연배 있으신 분들도 아니고요. 배송, 상품처럼 ssg의 상품성에 관련해서 말할 가치도 없는건, 저처럼 젊은 사람도 아이디 찾고, 비밀번호 찾고 계정 연동해서 로그인 하는데까지 정확히 22분 걸렸습니다. 상품 퀄리티, 검수, 배송 등 고차원적인 문제는 다룰 가치도 없는게, 어떻게 젊은 사람이 로그인하는데만 22분을 걸리게 ui를 설계할 수가 있는거죠; 2000년대 넷마블도 아니고...",1
2021년 04월 11일,전에는 안 그랬는데 상품 상세정보 이미지 로딩이 오래 걸리거나 저화질로 깨져서 나와요,3
2021년 04월 11일,감사합니다 패밀리링크를 캬 물론 다른 앱들도 있음,5
2021년 04월 11일,요즘들어 재접속 시도 알림이 많이 뜨네요,3
2021년 04월 10일,간편하고 좋네요~~,5
2021년 04월 10일,좋아요,4
2021년 04월 09일,다양한 물건을 주문과 빠른 배송 가능해서 좋네요.,5
2021년 04월 09일,편하고좋아요,5
2021년 04월 08일,좋아요,5
2021년 04월 08일,자꾸튕겨요,1
2021년 04월 08일,왜 자꾸 오류가 뜨고 앱이 닫히는걸까요? 삭제하고 다시 깔아도 그렇습니다,1
2021년 04월 08일,유용한 앱이예요,5
2021년 04월 08일,앱 실행이 자동으로 실행되질 않아요,5
2021년 04월 07일,무통장입금 어따 팔아먹었어 그리고 결제수단마다 보조 앱 설치 필수에다가 깔아서 몇 번을 계좌이체를 해도 처리가 안돼..,1
2021년 04월 06일,신세계백화점 신세계몰 이마트까지 모든것을 한번에 구매할수있어서 너무 편하고 좋아요,5
2021년 04월 06일,다른 몰보다 디자인&전시면에서 효율적이고 사용하기 편리한 쇼핑어플이다,5
2021년 04월 06일,아이가 잘 노네요,1
2021년 04월 06일,빠름배송 저렴하고 좋아요,5
2021년 04월 05일,아니 며칠째 오류 나는데 고치지도 않고 뭐하냐 ㄹㅇ 쓱배송 때문에 썼는데 딴거쓰고 만다 어휴,1
2021년 04월 05일,회사는 일류인것 같으나 서비스는 일류아닌듯 싶어요 상담원한테 직접말도 해봤으나 해결되지 않더라구요 개선에 힘써주시면! 앱너무 지저분해보여서 집중력이떨어집니다,4
2021년 04월 05일,어젯밤 부터 잘 되던 계좌이체가 안 되네요.. 한 10번정도 시도했는데 안 되어서 쓱 머니로 충전해서 겨우겨우 결제했어요.. 쓱~에서 이런적 처음,5
2021년 04월 05일,여러 개의 몰을넘나들수 있어서 좋습니다,5
2021년 04월 04일,일방적으로 재고 없다고 주문취소 동품목 가격 올린게 취소사유네요 처음ㅈ부터 삐기상품 대기업의 신뢰성이 없네요 소보원에 고발해서 소비자 권리를 찾겠습니다 캡쳐해놨으니,5
2021년 04월 04일,그냥,2
2021년 04월 03일,제품이 가격이 너무 저렴해서 좋아요 ^^ 제품은 항상 이회사 제품만 구매해서 사용해요 ~~ 쓱이 마니 저렴합니다.,5
2021년 04월 03일,Thanks for making everything so convenient💚,5
2021년 04월 02일,쫌 품절된건 미리 내려야되는거 아니에요? 아니면 당일 이야기 해주던가... 옷하나 주문하려고 일주일 이상 기다려야 되는건가요?,1
2021년 04월 02일,예전엔 안그랬는데 상세정보 뜨는게 너무 느려터졌어요,1
2021년 04월 02일,짱편해요,3
2021년 04월 02일,굿,5
2021년 04월 01일,"쓱배송 첫구매인데 일방적으로 품절되었다는 환불통보.. 신선식품도 아니고 공산품인데..포인트 쓰라고 해서 썼더니 이건 뭐 포인트로 구매한사람은 이마트입장에서 손해볼거 같으니 취소시킨 기분이 드네요 매우 불쾌합니다. 구매취소시 쓱포인트차감, 이마트포인트등 차감 먼저 해주시고 나머지 카드대금 취소 결제 해주세요. 그리고 이마트측 귀책사유이니 배송비는 결제하지 마시구요 그리고 취소 영수증 상세 내역 보내주세요",1
2021년 04월 01일,상품검색하기만하면 앱이 튕겨요 다시깔아도 마찬가지네요,2
2021년 04월 01일,SSG. 빨라요.,5
2021년 03월 29일,자꾸 앱으로 클릭해서 들어가면 창이 열렸다 닫혀요 오늘 그런앱들이 몇개 되는데 쓱닷컴도 그 중 하나여요,1
2021년 03월 29일,좋아요,5
2021년 03월 27일,할인 많이 되고 좋아요,5
2021년 03월 26일,앱 열면 바로 꺼짐. 장바구니에 다 담아놓고 결제할 타이밍..,1
2021년 03월 26일,설치후 다시 작동시 죽어버리네요 갤럭시 최신폰인데요 ㅉㅉ,1
2021년 03월 26일,왜 어플이 먹통인지... 나름 대기업인데 인증절차 하나를 50번은 돌렸는데 하다가 안돼길 반복해서 안해버림. 이랜드몰은 자체적으로 제품들 검수하고 평가해서 몰에 입점하던데 쓱에서는 좀 심하다싶은 제품들까지 다팔아서 그냥 쿠팡같음. 아 핸드폰인증절차 계속바꾸먹는 앱은처음임. 신세계몰로 연결돼서 신세계포인트 쓸라니까 갑자기 먹통됌 쓰지말라는건가,5
2021년 03월 26일,앱이 사용자가 쓰기에 넘 쾌적한듯합니다 좋아요,5
2021년 03월 24일,진짜 웹뷰 지우니까 잘 됨 ㄱㅅ,5
2021년 03월 24일,가격도 좋고 결제도 편해요,5
2021년 03월 23일,갤s10앱이자꾸종료됨,1
2021년 03월 23일,쿠키 때엠 다운로드 하고 열었눈데 쿠키를 안줘요!..◥◣‸◢◤,1
2021년 03월 23일,좋음,5
2021년 03월 23일,갤럭시s10 on ui 3.1 업데이트 후 앱 키면 바로 꺼집니다 확인해주세요,1
2021년 03월 23일,굿굿굿,5
2021년 03월 23일,이번주내내 검색하면 계속 튕김 검색하면 다 튕김,2
2021년 03월 23일,왜 자꾸 튕겨요? 새벽배송 시킬려고했는데 앱스스로 종료되요ㅠㅠ 왜 구래요?,3
2021년 03월 23일,광고는 겁나 시간별 맞춰서 배송 난리를 떨더니 일주일 기다리고 재고 없음 환불 이러네 미쳤나ㅡㅡㅋㅋ 리뷰 보니깐 나만 당한 게 아니구만ㅋㅋㅋ 네 안 씁니다 리뷰업체 방어끼고 3.3 ㅋㅋ 네 말 다 했죠 수고 좀 하셔야 겠네요 커피왕꼴 나려고 이러나ㅋ 다신 안 씁니다 퉤,1
2021년 03월 23일,도움이 많이됩니다,5
2021년 03월 23일,노란색사람구하기 뽀로로동화나라,5
2021년 03월 23일,하나부터 열까지 개빡침,1
2021년 03월 23일,집에서 간편하게 장볼수있어서 너무좋고 메뉴가 다 간편해서 보기편해요~!!,5
2021년 03월 23일,컴퓨터로 주문하는거랑 폰으로 주문하는거랑 가격이 틀려요 일부 쿠폰 적용이 안됨,1
2021년 03월 23일,너무 너무좋아요,1
2021년 03월 21일,웹 브라우저에서도 쿠폰 사용이 되는데 어플에서 안되는건 무슨 경우지?,1
2021년 03월 21일,집에서만 쓱 타사 보다 결제 주문 정말 편해요,5
2021년 03월 21일,굿,5
2021년 03월 20일,쇼핑이 편리해요,5
2021년 03월 19일,사용하기 편해요. 이마트카테고리에 세일중을 숨겨놨던데 잘 보일수있게 해주심 더 좋을거같아요,5
2021년 03월 19일,오배송에 잘못된 물건이나 파는 앱입니다. 업체선정을 뭐 저따위로 하는지 ㅡㅡ 4번 주문해봤는데 2번이 잘못된 물건 .. 다른 쇼핑앱에선 한번도 없었던 것들이 여기는 50프로가 다 문제 덩어리네요 . 쿠폰 할인 백만번해도 이 앱은 쓸생각이 없네요 ㅡㅡ,1
2021년 03월 18일,우선 궁금한걸 해결 못합니다. 물어봐도 상담 가능한 시간이 아니라 하고 상담 가능한 시간에 물어봐도 상담 가능한 상담사가 없다 그러고 상담내용에 대한 답변 예약을 걸어놔도 2틀뒤에 답해줍니다 ㅋㅋ 궁금한거 해결 된 후에 해결 해 주거나 해결이 아예 되지 않습니다.,1
2021년 03월 18일,사용하기 편해욤👍,5
2021년 03월 17일,짱별로,1
2021년 03월 17일,"업데이트 하더니 로그인 할 때마다 네이버 아이디, 비밀번호 입력해야 합니다... 할인 행사 제품도 보기 힘들어지고, 사용자를 위한 인터페이스라고 보기 힘드네요.",1
2021년 03월 17일,느림 이미지 로딩이 오래 걸림,3
2021년 03월 17일,너무너무 좋아요.,1
2021년 03월 16일,카드 만들고 앱깔고 SSG 페이까지 다 깔아 하먼카돈 오라3 주문했습니다. 앱 진행이 매끄럽지 않아 좀 버벅거렸습니다만 첫 구매 할인 4만원 Good입니다.,4
2021년 03월 15일,아주 저렴하고 편리하고 빨라서 좋은거 같습니다,5
2021년 03월 15일,너무 좋아요 다들 잘 쓰세요,3
2021년 03월 15일,옷도 이쁘고 배송도 빨라요!!,1
2021년 03월 13일,마트용 앱으로는최상입니다,5
2021년 03월 12일,드디어 로그인 성공... 리뷰는 수정합니다. 집에서 장보는데 유용하게 사용하고 있어요!,5
2021년 03월 12일,넘 편하고 설정이 가능하여 좋아요,5
2021년 03월 11일,좋아요 한거 품절된 상품 한번에 체크해서 삭제할 수 있게 해주세요,3
2021년 03월 10일,"업데이트를 몇번이나 했지만, 버퍼링만하는 트럭! 상품 이미지가 보이지 않는 현상이 너무 많습니다. 쇼핑 어플인데.. 사용자(소비자)에게 소비를 하지 못하는 정도가 아니라 소비 의욕마저 없어지게 하네요!",2
2021년 03월 09일,주문한지 이틀만에 배송옴 ㅎㅎ 좋아요,1
2021년 03월 08일,난해하다,5
2021년 03월 08일,정말 어쩔수없다 쓸수밖에.. 장바구니에 막넣고 보니 각각.. 파는사람따로있구 배송비도 엄청붙어서.. ㅠ 못산적도 많지만.. 또 다시 설치하는이유는.. 종류가 많아서 가성비좋은것도 있구 내가 찾는것도 웬만하면 있기에.. 아쉽지만.. 이만한 웹도 없는듯 ㅠ,5
2021년 03월 07일,신세계 상품권을 포인트로 전환해쓸수 있고 다른 포인트와 카드를 겸용해서 쓸 수 있어 좋아요,1
2021년 03월 07일,구매확정부터 결제까지 1분도 안걸림,3
2021년 03월 04일,굿,4
2021년 03월 04일,배달예정시간 텀도 4시간이면서 제때 오지도 않음. 8시에서 8시 45분 사이에 온다고 해놓고 직접받아야되서 기껏 8시부터 암것도 못하고 기다렸건만 9시 반 다되서옴 이럴거면 예정시간은 왜있음?,1
2021년 03월 04일,이게.뭔가요?,1
2021년 03월 02일,편리하고 좋아요,5
2021년 03월 02일,앱은 편리해요,1
2021년 02월 27일,처음 이용해봤는데 맛은 어떨지 배송상태는 어떨지 궁금합니다. 배달해주시는분이 과일이 망가지지않게 던지지않고 잘 배송해주었으면 하는 바램입니다.,5
2021년 02월 27일,요즘 춥고 시간도 없는데 앱으로 주문 하니 아주 편리합니다 더불어 쿠폰할인도 쏠쏠합니다,1
2021년 02월 26일,"1.ssg는cj대한통운으로 보낸다. 2.일요일 공휴일에는 배송안된다(쿠팡은 토 일요일은 물론 새벽 4시에도 풀로 가동 배송함) 내가 ssg에서 산 스팀청소기에 경우 쿠팡보다 5천원 더 비싸다(쿠팡 최저가 보장제가 있어 최저가이상으로 팔지 않음) 3.2일 늦게 주문한 쿠팡이 2일먼저 도착했다 4.쿠팡 마냥 쿠폰을 주는척 하는데 이 앱의 쿠폰은 그림의 떡이다 5.여기 직원이 쿠팡쓴다. 6확실히 쿠팡 다음으론 좋긴 하다. 1,2위 차이가 심할뿐",1
2021년 02월 24일,상품 주문하고 무슨이유에서 전화도 없이 취소하고 알아서 환불처리하고 품절시키고 가격으로 장난하는것도 아니고 처음 이용하는데 아주 다시는 이용할일없음 고객센터도 4시간동아 취소처리여부에대해 알아내지못하고 직접 제가 까사미아 전화해서 일일이 알아야하고,3
2021년 02월 24일,신속. 정확. 100% 환불 환불 시 친절히 응답 해 주심 ~~!!,5
2021년 02월 23일,파는곳이 별로없어서 꼭 시킵니다,2
2021년 02월 22일,ui/ux디자인좀바꾸시길 쿠팡본받으세요,1
2021년 02월 22일,컴퓨터로만 쇼핑했는데 핸드폰으로 해도 결제 시스템이 매우 간편해졌네요 자주 애용하게 될듯!,5
2021년 02월 22일,크기도 적당히좋고 화질도 괜찮아요,5
2021년 02월 21일,설치 후 후원 기능 있어서 했는데 ㅡㅡ 안됨,1
2021년 02월 21일,",,,,ㅣ,,,,,이,",2
2021년 02월 21일,일좀 합니다!,1
2021년 02월 21일,정말 편리하고 좋네요 맞벌이라서 자주 배송해요 그리고 ssg닷컴 너무 자주 이용하는데 사고 싶은 상품 검색만 하면 다 있고 너무 편리해요,5
2021년 02월 20일,회원가입을하려니까 가입 필수조건을 다 체크하고 전화번호 인증하니까 필수조건 체크가 다 안되있고 안 눌러집니다. 그래서 순서 바꿔서 전화번호인증 먼저하고 필수조건하려니까 또 안되네요. 회원가입하지 말란말인가요? 그리고 선택 체크도 안됩니다,2
2021년 02월 20일,새벽배송이있어출근하기전에물건을받을수있이좋아요,5
2021년 02월 19일,운동화 구매했는데 일주일뒤에 재고없다고 전화오고 환불처리 해주네요. 옆집 쿠팡은 당일 배송오는데 이러면 누가써요. 잘 좀 관리해주세요.,1
2021년 02월 19일,할인행사할때 문자오고 화장품 선런칭행사 많이해서 좋아요,5
2021년 02월 18일,쓱-,3
2021년 02월 18일,캐시 준다고 해서 설치해서 홈화면 보구 다 보구 하나하나 다 클릭까지 했는데 캐시를 안주는데 캐시좀 주세요,1
2021년 02월 18일,편리하고 신속합니다. 그리고 알아보기 쉬워요,2
2021년 02월 18일,어려움 ㅡ_ㅡ;;,5
2021년 02월 15일,편해요~~ 종종 채소가 아주 엉망으로 상태 안좋은게 올때 빼곤 너무 편해요,5
2021년 02월 14일,파랑새 투어 계속 신청하고 있는데... 매진 처리된 건 빨리빨리 리스트에서 삭제해야할 것 같아요. 저번도 그렇고 일단 예매는 하는데 계속 환불 처리 되니까 너무 복잡하네요.,5
2021년 02월 14일,엥간하먼 리뷰 안쓰는데 오늘 결제하면서 리뷰한번 쓴다. 물건 보기 편하고 응답속도 빠르고 결제한다고 몇번씩 왔다갔다 안하고,5
2021년 02월 14일,2만원싸게 샀어요 기분 좋아요 ㅎ,1
2021년 02월 14일,편하네요 ~~,3
2021년 02월 14일,엄선된 상품과 서비스를 신뢰합니다.감사합니다.,3
2021년 02월 13일,완전 쓰레기,1
2021년 02월 13일,나름 대기업인데 일좀 열심히 했으면 좋겠다. 쇼핑앱 여러개 사용중인데 이렇게 뭐 이벤트하는거 찾기 번거롭고 조잡한 앱은 여기밖에 없다.,1
2021년 02월 12일,파이 잘받았습니다.,5
2021년 02월 12일,결제가 불편해요.,5
2021년 02월 12일,쓱 좋아요,5
2021년 02월 11일,같은 회사 제품은 배송이 같이 되게 하면 좋겠습니다.,5
2021년 02월 11일,사용하기 편하고 저렴해요,5
2021년 02월 10일,우리카드 우리페이 사용자입니다. 우리페이 결제는 안되는건가요? 기술적으로 불가능한 것이 아니라면 우리페이로도 결제할 수 있도록 개선 부탁드립니다. 다른 결제수단도 있지만 우리페이 결제시 받을 수 있는 혜택을 놓치게되어서 손해를 봅니다.,1
