date,review,rating
2021년 04월 03일,아니 앱으로 잘 쓰고 있었는데 자꾸 오류나서 일주일째 못들어가고 있네여... 아예 연결안된다고 나오지 않나... 앱을 다시 여러번깔았는데도 불구하고 안되고 . 인터넷으로 우회해서 들어가면 갑자기 되고 여간 불평한게 아니네요. 확인 부탁드립니다.,1
2021년 04월 02일,"애초에 물품정보 화면에서 현재 선택된 배송지 나타내게해주세요....
직장이랑 집에 왔다갔다쓰는데 구가 달라서 갑자기 시키려니 품절떠요 ::::아오",4
2021년 04월 01일,"살거 많은데 그냥 흰색 화면으로 무한로딩 되고
삭제했다가 깔았더니 요청 시간이 지났다고 로그인도 안되네요",1
2021년 04월 01일,품절상품제외는 왜 안하는건가요....,3
2021년 03월 31일,쿠팡을 사파리로 들어갑니다. 근데 쿠팡에 접속하거나 로그인을 하려는 시도만 있어도 쿠팡 앱 으로 바로 연결되서 가로화면으로 이용하기 정말 불편합니다. 진짜 그거말고는 쇼핑몰중에서는 제일 좋은듯,3
2021년 03월 31일,"아니 분명 로그인을 할려고 이메일을 입력했는데 입략한 아이디나 비밀번호가 안맞는대, 그래서 비밀번호 찾기 해서 들어가서 잊력했는데 계정이 등록되어있지 않대 그래서 아이디 찾기를 들어갔는데 아이디는 있대 그래서 다시 해보는데 또 안돼요 무한반복이네요..;;;; 앞뒤말도 안맞게 되어있고.. 이거 왜그런가요?하;;;",1
2021년 03월 31일,아이패드인데 왜 가로보기 지원이 안되나요?,4
2021년 03월 31일,계속 물건 상세설명보려고 스크롤 내리면 중간에 막혀서 안내려가요 쿠팡중독잔데빨리 해결좀 해주세요ㅠㅜ,1
2021년 03월 30일,"저는 리뷰를 보고 구매 결정을 하는데
언젠가부터 리뷰하나를 보고 나오면 위로
다시올라갑니다
사람마다 느끼는게 달라서 리뷰를 많이 보는데",3
2021년 03월 30일,리뷰보고 사는게 많은데 갑자기 상품평이 하나도 안보이네요 ㅜㅜ,5
2021년 03월 29일,장바구니에 계속 담아두기가 가능했으면 좋겠습니다. 경쟁사 S사는 이 기능이 있어서 편한데.. ㅎㅎ그래도 로켓프레쉬에서 매주 같은 상품 시키는데 이 기능이 있으면 좀더 편할 것 같습니다.,5
2021년 03월 29일,아이패드 호환성은 둘째치고 상품페이지로 들어가지도 못하네요 절래절래,1
2021년 03월 29일,As다 안되요 카메라면 베터리뷸량!! 다이슨 다 불량!! 믿고 거르세요,5
2021년 03월 28일,이번에 너무 급해서 새벽 도착 보장으로 로켓와우로 주문을 했습니다 원래도 로켓와우 회원인데 이번에 새벽에 받으러 나갔더니 집 앞은 커녕 사진으로 보니 같은 아파트인데 다른 동에 가 있었습니다 호만 나와있어서 찾아갈 수도 없고 너무 급한데 없으니 화가 나 미칠 것만 같았습니다 제발 기사님들 전화 번호 좀 적어놔주시면 안 되나요 다른건 다 전화가 가능한데 왜 진짜 로켓배송이랑 로켓와우 등등 진짜 제발 부탁드립니다 전화 번호라도 써놔주세요 제발 이번에 진짜 급해서 시킨건데 택배 기사님께서 제대로 확인도 안 해주시고 이런 일이 생기니 진짜 화가나 미칠 것 같습니다,2
2021년 03월 28일,상품정보 더보기 버튼을 누르면 창이 올라가지도 내려가지도 않습니다 어플을 지우고 새로 했는데도 오류가 생깁니다,3
2021년 03월 28일,"사용중인데 어플 업데이트 후에 아예 부팅이 안돼요
그냥 인트로 화면에서 안넘어가요",1
2021년 03월 28일,아이패드 앱도,5
2021년 03월 28일,좋아요 좋아요,5
2021년 03월 27일,"매번 쿠팡 로켓이 문제가 생긴다
200만원짜리 고가 제품에 뽁뽁이 한장 덮어주고
로켓설치 쿠팡 잘못인데 배송도 못받고 20만원짜리 티켓 포기하고 기다렸는데 공치고 반품 신청할따마다 이상한 지역 배송기사 매칭하고 시간약속 안지키고 뭐하고 로켓와우 5달동안 저런 관련 오류만 10건이상 상담원은 툭하면 전화 끊고 욕하고 돌리고 실수도 반복 하면 실력인데 지들 문제 타업체어 떠넘기고.... 미국 주식으로 쿠팡사서 주주총회가서 깽판이라도 쳐버릴까 고민중 진짜 제발좀 기본은 하고 설치자 그지 놈들아",1
2021년 03월 27일,"아이폰 유저라 인증 후 다운로드를 해야하는데 분명 얼굴 인증, 비번 인증한 적도 없는데 혼자 다운로드 되네요?? 한국 국민 개돼지 취급하는 쿠팡을 이용하지도 않는데 굉장히 소름 돋네요..;; 다운 받지도 않은 어플이 있어서 설정 들어가서 확인을 해보니까 현재 다운 받은 앱이 나와있는 항목에도 없네요. 무슨 말씀이신 지 이해 안 가실 겁니다. 동영상도 찍은 상태라 인증도 가능한데 방법이 없네요;;",1
2021년 03월 27일,"아이폰 7사용중인데
잘사용하다 데이터요청에
실패했다는 문구가 뜨네요.ㅜㅜ
수정해주세요.",4
2021년 03월 27일,세번 주문하면 한번꼴은 포장이나 제품이 너덜너덜한게 옵니다. 서비스 퀄리티의 문제가 아닐까 싶네요. 빠른 배송은 너무나 좋습니다. 배도 그렇고 배도 그렇고 갈아넣은게 참 좋아요.,2
2021년 03월 26일,"아이폰인데 갑자기 앱으로 안켜지네요.
아이패드도 앱으로는 안열려요.
해결 바랍니다.",3
2021년 03월 26일,데이터도 와이파이도 다 잘되는데 쿠팡앱만 왜 안되나요.. 지웠다 깔아도 안되고; 빠른 복구 부탁합니다,1
2021년 03월 26일,"로켓배송보다 생명이 중요합니다.
택배기사님들 노동환경 개선해주세요.",1
2021년 03월 25일,"대부분의
제품이 스크롤이 안돼요 업뎃하지말걸 ㅡㅡ",1
2021년 03월 24일,애플 아이폰 12프로맥스인데 삭제했다켜도 안대요!,1
2021년 03월 23일,큰화면으로 보고싶은데 안됨,3
2021년 03월 23일,테블릿 유저는 앱사용이 불편합니다.,1
2021년 03월 23일,화면 회전좀 부탁드립니다 Pad 사용하는데 조금 불편합니다,5
2021년 03월 22일,아이패드 사용 중 입니다만 패드로는 사용이 너무 어렵고 불편하네요 패드 전용 앱이나 가로버전 지원 부탁드립니다.,3
2021년 03월 22일,데이터 쓰는데 다른 게임 인터넷 다 잘되는데 쿠팡만 들어가면 데이터연결에 실패했데 무슨 확률성 검색도아니고 5번중 한번 해야 쳐 들어가지네 이래가지고 뭘 사 답도없이 만들어놨네,1
2021년 03월 22일,"쿠팡이 이제 쇼핑 어플중엔 탑 아닌가요?

그만큼 다른 메이저 어플들처럼 다크모드도",5
2021년 03월 22일,롯켓가입싫은데 왜서 19800원 사야만배달 된다고 하네요. 많이 사용하던앱인데 배신감 드네요 삭제하고 다른 앱쓸가 고민 중입니다,1
2021년 03월 21일,찜목록 내가 원하는대로 위치를 바꾸거나 하게 할순 없나요? 음식목록.신발목록 등등 구분짓게 해줄수 있으면 좋을구 같은데요,5
2021년 03월 21일,어제 오후부터 아무것도 안됩니다⸝⸝ʚ̴̶̷̆ ̯ʚ̴̶̷̆⸝⸝ ( ˃̣̣̥᷄⌓˂̣̣̥᷅ ) ŏ̥̥̥̥םŏ̥̥̥̥,2
2021년 03월 20일,처음에 들어가면 자꾸 멈춰요 고쳐주세요,4
2021년 03월 17일,제가 어제 쿠팡에서 생수를 시켰습니다. 근데 그날 오후 주문목록을 확인해보니 이름은 생수이고 사진은 락스로 되어 있어서 들어가보니 락스로 시켜져 있었습니다. 그래서 바로 환불 및 배송을 했으나 다음날인 오늘 락스가 아닌 생수가 정상적으로 배달이 와있었고 내일 회수조치한다고 되어있었습니다. 이런 쿠팡의 일시적인 오류로인해 저도 기사님도 불편한 상황이 되었습니다.,1
2021년 03월 17일,"Please add another section for the deliver to put any notes where they give the package. I couldnt track it that was stated ""delivered"" 2 days ago.",1
2021년 03월 16일,편의점 결제 방식이 도입되면 정말 좋을 것 같습니다,5
2021년 03월 16일,Overall apps is good but there should be language option of english thank you,4
2021년 03월 13일,"앱을 실행시키면 먹통이 되는 견우가 너무 자주 있음

정상적으로 쓰기 워해서 앱재실행을 여러번 해줘야 하는 경우가 수시로 발생함

11번가나 옥션을 쓰면서는 한번도 못본 현상인데",2
2021년 03월 12일,쿠팡 너무너무 좋은데 교환환불 할 때 왜 사이즈 잘못불러서 교환하는 건 왜 없는건지;; 그거 때문에 교환을 못하겠어요 다른상품이 온 것도 아니고 구성품이 안온 것도 아니고 사이즈만 변경하고 싶은건데 상세내용이 다르다고 하면 환불되고 단순변심이면 환불되고 사이즈 안맞는건 도대체 뭘 선택하라는 건지 교환하고 싶은데 아직도 못하고 주문한 회사에만 문의 3번째 넣는 중이다.. 제발 이거 좀 해주면 좋겠다..,4
2021년 03월 12일,큰 화면으로 쇼핑하고 싶네요,4
2021년 03월 12일,아이패드 버전 부탁드려요~~ 최소한 가로버전 이라도~~ ㅋ,3
2021년 03월 12일,아이패드 가로모드지원되게좀 업데이트시켜주세요 제발,1
2021년 03월 11일,대대손손 절대,1
2021년 03월 10일,네이버서 가격검색후 상품 후기보려고하면 쿠팡만 꼭 앱을 깔아야만 확인할수있고. 그냥은 못보게 되어있고. 앱설치한다고 더 많은 판매될거라는 생각인가본데 한참 잘못된 생각입니다. 하도 짜증나서 글 남겨요. 더 얄미워서 앱설치 하기도 싫네요. 단순히 후기보고 상품의 품질 참고하려고 했는데 모바일버전은 아예 후기 열수도 없고. 넉넉한 인심으로 모두 볼수있게 그렇게 베푸는 맘으로 모바일서도 후기볼수있게 해주세요.,1
2021년 03월 10일,왕 짜증나서 앱을 삭제했다. 시원하다,1
2021년 03월 10일,한도가격정해놓고 묶어서 배송만 시키면되지 로켓프레시 기입안하면 아예 시키지도 못하게 만들어놨네 먹을걸로 장난치지마라 양아치들아!!!!!!!!!!,1
2021년 03월 09일,"쿠팡 정말 많이 주문했는데 오늘 삭제합니다.
쿠팡 택배기사 과로사 사망 기사가 지속적으로 올라오네요 편리하게 집에서 택배를 받아보는데 배송기사님들의 근무 시스템도 합리적으로 바꾸는게 먼저입니다",1
2021년 03월 09일,Pc버전 열때마다 어플이 자동으로 켜져서 답답해요,1
2021년 03월 08일,로켓와우 무료체험 들어가면 많은 고객들이 무료체험 중 이예요라고 써있어요 이에요 입니다. 수정 부탁드려요..;,5
2021년 03월 07일,"주변 아이폰 유저들은 안그런가본데
제폰에서 계속해서 로그인이 풀려요
지금은 로켓프레시 주문하는데
새벽배송 현관출입번호 정보가 리셋되어있고",1
2021년 03월 07일,가로버전 제발제발,3
2021년 03월 07일,조아조아조아용,5
2021년 03월 07일,택배기사 얼마나 보낼 수 있는지 사내 내부목표라도 세웠음?? 사탄도 와서 한 수 배우고 가겠다,1
2021년 03월 06일,"LTE모드에서 쿠팡들어가면 데이터 요청에 실패했습니다 뜹니다.
주문을 할수가 없어요.
그런데 같은 공간에서 와이파이 접속하면 목록이 떠요. 다른 어플/웹에서는 LTE로도 다 접속되는 환경인데 쿠팡만 그러네요.",1
2021년 03월 06일,택배기사분들 처우개선 제발 부탁드립니다. 택배기사분의 과로사가 발생했음에도 과로사 방지대책을 세우지 않다뇨. 택배기사분들의 노동권이 개선될 때까지 더이상 사용하지 않겠습니다.,1
2021년 03월 06일,ㅋㅋㅋ,1
2021년 03월 05일,돈이 없어서 제 아이디로 로그인하고 엄마카드로 결제하려고 카드 등록 하는데 왜 본인 명의 카드만 등록이 가능한 건가요? 급한 상황인데 그냥 다른 사이트에서 주문하게 생겼네요. 그리고 품절 상품들은 제외돼서 보이는 기능까지 개선된다면 완벽한 쿠팡이 될 것 같아요.,2
2021년 03월 05일,가격 변동까지는 그렇다쳐도 pc로 확인하고 모바일로 사려고 하면 일시픔절이네여 여러개가 다 그러니깐 수정해주세요,2
2021년 03월 04일,쿠팡앱 진짜 잘 사용하고있어요!! 주로 집에있을때 와이파이 연결된상태에서 물건 주문했어서 몰랐는데 밖에서 데이터켜서 사이트 접속하려고 하면 데이터 요청에 실패했다면서 안되네요 ... 원래 이런건가요? 데이터켜서 접속하면 안돼요ㅠㅜㅜ,4
2021년 03월 04일,아이폰인데 껐다가 켜도 지웠다 깔아도요 헌데 삼성태블릿에는 와우로켓이 떠요 대체 왜그런건지 와우가입을 안해도 보이던데,2
2021년 03월 03일,업데이트 작작하라고 제품이나 신경써 무슨 허구한날 업데이트만 하고 바뀌는것도 없는데,1
2021년 03월 03일,엘지도 핸드폰결제 가능하게해주세요ㅠㅠ,3
2021년 03월 02일,"안녕하세요 이번에 안드에서 아이폰으로 처음 넘어와서 쿠팡을 사용하고 있는데 상품평 리뷰가 안써져요ㅜㅜ
체험단이라서 상품평 작성하는게 중요한데 자판을 눌러도 글이 안써지네요ㅠㅠ",5
2021년 03월 02일,와우맘 사건도 그렇고 자주 이용하던 여러 브랜드 제품 로켓배송 제품도 줄어드는게 보이고 기본적으로 배송 예정 시간이 당일 날 늦어지면 연락 해주는게 맞지 않나요? 00~00시 도착 예정이라고 문자까지 받았는데 그 시간에 오지 못하니 아무 말 없이 그냥 오늘 도착 보장으로 바꾸고 참 그렇네요 고치고 개선 좀 하세요,1
2021년 03월 02일,왜 도대체 제가 설정한 상품이랑 다른가 오는건가요.. 쿠팡측에서 제가 주문한 상품을 다른걸로 바꿀 수 있는건가요.... 정말 너무하네요..ㅠ,1
2021년 03월 01일,"위에 제목처럼 계속 그러네요.
같이보고있는 친구는 살수있다고 나오는데 저만 일시품절이라고 나오니까 답답해요 고치는 방법이 있나요",5
2021년 03월 01일,쿠팡플레이를 해주는데 쿠팡이 왜안됩니까 !,5
2021년 03월 01일,인출 요청 5일이 넘어가는데 문의 답변은 3일 이내로 인출해 주신다면서요. 답변도 딱 복붙한 듯한 답변.. 고객 하나하나 이런 작은 문의 좀 잘 들어주셨으면 좋겠네요.,1
2021년 03월 01일,쿠팡덕에 생활의 질이 향상된 기분,5
